,보호소이름,상세주소,주소,위도,경도
16,나주유기동물보호센터,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,0.0,0.0
17,나주유기동물보호센터,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,0.0,0.0
18,나주유기동물보호센터,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,0.0,0.0
19,익산유기동물보호소,전북특별자치도 익산시 서동로42길 77 (용제동) 16통 1반,전북특별자치도 익산시 서동로42길 77 (용제동) 16통 1반,0.0,0.0
20,익산유기동물보호소,전북특별자치도 익산시 서동로42길 77 (용제동) 16통 1반,전북특별자치도 익산시 서동로42길 77 (용제동) 16통 1반,0.0,0.0
21,익산유기동물보호소,전북특별자치도 익산시 서동로42길 77 (용제동) 16통 1반,전북특별자치도 익산시 서동로42길 77 (용제동) 16통 1반,0.0,0.0
22,군산유기동물보호센터,전라북도 군산시 대야면 보덕안정길 108-20  ,전라북도 군산시 대야면 보덕안정길 108-20  ,0.0,0.0
23,예산동물보호센터,충청남도 예산군 예산읍 아리랑로 236  지하1층,충청남도 예산군 예산읍 아리랑로 236  지하1층,0.0,0.0
24,예산동물보호센터,충청남도 예산군 예산읍 아리랑로 236  지하1층,충청남도 예산군 예산읍 아리랑로 236  지하1층,0.0,0.0
25,예산동물보호센터,충청남도 예산군 예산읍 아리랑로 236  지하1층,충청남도 예산군 예산읍 아리랑로 236  지하1층,0.0,0.0
26,예산동물보호센터,충청남도 예산군 예산읍 아리랑로 236  지하1층,충청남도 예산군 예산읍 아리랑로 236  지하1층,0.0,0.0
27,예산동물보호센터,충청남도 예산군 예산읍 아리랑로 236  지하1층,충청남도 예산군 예산읍 아리랑로 236  지하1층,0.0,0.0
28,예산동물보호센터,충청남도 예산군 예산읍 아리랑로 236  지하1층,충청남도 예산군 예산읍 아리랑로 236  지하1층,0.0,0.0
29,금일동물보호센터,충청남도 홍성군 홍동면 충절로 625 (홍동면) ,충청남도 홍성군 홍동면 충절로 625 (홍동면) ,0.0,0.0
30,아산동물복지지원센터,충청남도 아산시 환경공원로 158 (배미동) ,충청남도 아산시 환경공원로 158 (배미동) ,0.0,0.0
31,천안시 동물보호센터,"충청남도 천안시 동남구 목천읍 충절로 577  문의전화 : 입양(010-5913-5119), 구조(010-4999-6119)","충청남도 천안시 동남구 목천읍 충절로 577  문의전화 : 입양(010-5913-5119), 구조(010-4999-6119)",0.0,0.0
32,원주유기동물보호센터,강원도 원주시 호저면 칠봉로 110-6 ,강원도 원주시 호저면 칠봉로 110-6 ,37.4133886,127.9193008
33,한국야생동물보호협회,경기도 안산시 상록구 청곡길 50 (부곡동) ,경기도 안산시 상록구 청곡길 50 (부곡동) ,0.0,0.0
34,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
35,고양시동물보호센터,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터","경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",0.0,0.0
36,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,경기도 양주시 남면 감악산로 63-37 (남면) ,0.0,0.0
37,수원시 동물보호센터,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10","경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",0.0,0.0
38,수원시 동물보호센터,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10","경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",0.0,0.0
39,울산유기동물보호센터,울산광역시 울주군 온양읍 발리 1144,울산광역시 울주군 온양읍 발리 1144,0.0,0.0
40,대전동물보호센터,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,0.0,0.0
41,신영재동물병원,인천광역시 계양구 장제로 923 (병방동) ,인천광역시 계양구 장제로 923 (병방동) ,0.0,0.0
42,신영재동물병원,인천광역시 계양구 장제로 923 (병방동) ,인천광역시 계양구 장제로 923 (병방동) ,0.0,0.0
43,인천광역시수의사회,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소) ","인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소) ",0.0,0.0
44,인천광역시수의사회,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소) ","인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소) ",0.0,0.0
45,화원연합동물병원,대구광역시 달성군 화원읍 사문진로 447 (화원읍) 화원읍 관할,대구광역시 달성군 화원읍 사문진로 447 (화원읍) 화원읍 관할,0.0,0.0
46,(사)동부동물보호협회,부산광역시 해운대구 송정동 85-1,부산광역시 해운대구 송정동 85-1,35.1836256,129.2021692
47,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,경기도 양주시 남면 감악산로 63-37 (남면) ,0.0,0.0
48,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,경기도 양주시 남면 감악산로 63-37 (남면) ,0.0,0.0
49,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 ,경기도 양주시 남면 감악산로 63-37 ,0.0,0.0
50,웰케어 동물병원,"서울특별시 마포구 월드컵북로 27 (서교동, 이화빌딩) 서교동447-2","서울특별시 마포구 월드컵북로 27 (서교동, 이화빌딩) 서교동447-2",0.0,0.0
51,한국동물구조관리협회,경기도 양주시 남면 상수리 410-1,경기도 양주시 남면 상수리 410-1,0.0,0.0
52,창원유기동물보호소,"경상남도 창원시 의창구 창이대로 71 (명서동, 창원시농업기술센터) 축산과","경상남도 창원시 의창구 창이대로 71 (명서동, 창원시농업기술센터) 축산과",0.0,0.0
53,창원유기동물보호소,"경상남도 창원시 의창구 창이대로 71 (명서동, 창원시농업기술센터) 축산과","경상남도 창원시 의창구 창이대로 71 (명서동, 창원시농업기술센터) 축산과",0.0,0.0
54,거제시유기동물보호소,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장) 거제시유기동물보호소","경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장) 거제시유기동물보호소",0.0,0.0
55,진해유기동물보호소,경상남도 창원시 진해구 웅천로 218 (성내동) 도시농업과 부지 내,경상남도 창원시 진해구 웅천로 218 (성내동) 도시농업과 부지 내,0.0,0.0
56,진해유기동물보호소,경상남도 창원시 진해구 웅천로 218 (성내동) 도시농업과 부지 내,경상남도 창원시 진해구 웅천로 218 (성내동) 도시농업과 부지 내,0.0,0.0
57,진주시동물보호센터,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설) ","경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설) ",0.0,0.0
58,마산유기동물보호소,경상남도 창원시 마산합포구 진북면 지산2길 139-112 226-19,경상남도 창원시 마산합포구 진북면 지산2길 139-112 226-19,0.0,0.0
59,마산유기동물보호소,경상남도 창원시 마산합포구 진북면 지산2길 139-112 226-19,경상남도 창원시 마산합포구 진북면 지산2길 139-112 226-19,0.0,0.0
60,마산유기동물보호소,경상남도 창원시 마산합포구 진북면 지산2길 139-112 226-19,경상남도 창원시 마산합포구 진북면 지산2길 139-112 226-19,0.0,0.0
61,마산유기동물보호소,경상남도 창원시 마산합포구 진북면 지산2길 139-112 226-19,경상남도 창원시 마산합포구 진북면 지산2길 139-112 226-19,0.0,0.0
62,상주시 동물보호센터,경상북도 상주시 청리면 남상주로 1205-59  ,경상북도 상주시 청리면 남상주로 1205-59  ,36.3305601,128.1237081
63,상주시 동물보호센터,경상북도 상주시 청리면 남상주로 1205-59  ,경상북도 상주시 청리면 남상주로 1205-59  ,36.3305601,128.1237081
64,상주시 동물보호센터,경상북도 상주시 청리면 남상주로 1205-59  ,경상북도 상주시 청리면 남상주로 1205-59  ,36.3305601,128.1237081
65,상주시 동물보호센터,경상북도 상주시 청리면 남상주로 1205-59  ,경상북도 상주시 청리면 남상주로 1205-59  ,36.3305601,128.1237081
66,상주시 동물보호센터,경상북도 상주시 청리면 남상주로 1205-59  ,경상북도 상주시 청리면 남상주로 1205-59  ,36.3305601,128.1237081
67,상주시 동물보호센터,경상북도 상주시 청리면 남상주로 1205-59  ,경상북도 상주시 청리면 남상주로 1205-59  ,36.3305601,128.1237081
68,김천시 동물보호센터,경상북도 김천시 구성면 남김천대로 3296-22  하강리 44(김천시 유기동물보호센터),경상북도 김천시 구성면 남김천대로 3296-22  하강리 44(김천시 유기동물보호센터),0.0,0.0
69,(사)영일동물플러스,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,0.0,0.0
70,(사)영일동물플러스,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,0.0,0.0
71,(사)영일동물플러스,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,0.0,0.0
72,(사)영일동물플러스,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,0.0,0.0
73,학교동물임시보호센터,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,0.0,0.0
74,목포시유기동물보호소,전라남도 무안군 삼향읍 석매길 21-3  ,전라남도 무안군 삼향읍 석매길 21-3  ,0.0,0.0
75,목포시유기동물보호소,전라남도 무안군 삼향읍 석매길 21-3  ,전라남도 무안군 삼향읍 석매길 21-3  ,0.0,0.0
76,링크늘푸른동물병원,전라북도 전주시 완산구 서원로 225 (중화산동2가) ,전라북도 전주시 완산구 서원로 225 (중화산동2가) ,0.0,0.0
77,강릉시 동물사랑센터,강원도 강릉시 성산면 내맬길 172  ,강원도 강릉시 성산면 내맬길 172  ,37.706784,128.8234942
78,강릉시 동물사랑센터,강원도 강릉시 성산면 내맬길 172  ,강원도 강릉시 성산면 내맬길 172  ,37.706784,128.8234942
79,펫앤쉘터동물병원,"경기도 성남시 분당구 불정로 266 (수내동, 유신제일조합) ","경기도 성남시 분당구 불정로 266 (수내동, 유신제일조합) ",0.0,0.0
80,펫앤쉘터동물병원,"경기도 성남시 분당구 불정로 266 (수내동, 유신제일조합) ","경기도 성남시 분당구 불정로 266 (수내동, 유신제일조합) ",0.0,0.0
81,광주 동물보호소,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,0.0,0.0
82,광주 동물보호소,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,0.0,0.0
83,광주 동물보호소,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,0.0,0.0
84,제니스동물병원,대구광역시 수성구 달구벌대로 2475 (범어동) ,대구광역시 수성구 달구벌대로 2475 (범어동) ,0.0,0.0
85,아산동물복지지원센터,충청남도 아산시 환경공원로 158 (배미동) ,충청남도 아산시 환경공원로 158 (배미동) ,0.0,0.0
86,울산유기동물보호센터,울산광역시 울주군 온양읍 발리 1144,울산광역시 울주군 온양읍 발리 1144,0.0,0.0
87,울산유기동물보호센터,울산광역시 울주군 온양읍 화산발리로 543  ,울산광역시 울주군 온양읍 화산발리로 543  ,35.38144,129.28532
88,담양군 동물보호센터,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,0.0,0.0
89,아산동물복지지원센터,충청남도 아산시 환경공원로 158 (배미동) ,충청남도 아산시 환경공원로 158 (배미동) ,0.0,0.0
90,아산동물복지지원센터,충청남도 아산시 환경공원로 158 (배미동) ,충청남도 아산시 환경공원로 158 (배미동) ,0.0,0.0
91,하남동물보호센터,경기도 하남시 미사동로40번길 75-91 (미사동) ,경기도 하남시 미사동로40번길 75-91 (미사동) ,0.0,0.0
92,울산유기동물보호센터,울산광역시 울주군 온양읍 화산발리로 543 (온양읍) ,울산광역시 울주군 온양읍 화산발리로 543 (온양읍) ,0.0,0.0
93,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-48  ,경기도 양주시 남면 감악산로 63-48  ,0.0,0.0
94,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,경기도 양주시 남면 감악산로 63-37 (남면) ,0.0,0.0
95,양산시 동물보호센터,경상남도 양산시 동면 석산리 392 양산시농업기술센터,경상남도 양산시 동면 석산리 392 양산시농업기술센터,0.0,0.0
96,양산시 동물보호센터,경상남도 양산시 동면 석산리 392 양산시농업기술센터,경상남도 양산시 동면 석산리 392 양산시농업기술센터,0.0,0.0
97,양산시 동물보호센터,경상남도 양산시 동면 석산리 392 양산시농업기술센터,경상남도 양산시 동면 석산리 392 양산시농업기술센터,0.0,0.0
98,양산시 동물보호센터,경상남도 양산시 동면 석산리 392 양산시농업기술센터,경상남도 양산시 동면 석산리 392 양산시농업기술센터,0.0,0.0
99,나주유기동물보호센터,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,0.0,0.0
100,나주유기동물보호센터,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,0.0,0.0
101,나주유기동물보호센터,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,0.0,0.0
102,나주유기동물보호센터,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,0.0,0.0
103,나주유기동물보호센터,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,0.0,0.0
104,익산유기동물보호소,전북특별자치도 익산시 서동로42길 77 (용제동) 16통 1반,전북특별자치도 익산시 서동로42길 77 (용제동) 16통 1반,0.0,0.0
105,군산유기동물보호센터,전라북도 군산시 대야면 보덕안정길 108-20  ,전라북도 군산시 대야면 보덕안정길 108-20  ,0.0,0.0
106,예산동물보호센터,충청남도 예산군 예산읍 아리랑로 236  지하1층,충청남도 예산군 예산읍 아리랑로 236  지하1층,0.0,0.0
107,제일동물병원,충청남도 금산군 금산읍 비단로 59  ,충청남도 금산군 금산읍 비단로 59  ,36.1098015,127.4902537
108,제일동물병원,충청남도 금산군 금산읍 비단로 59  ,충청남도 금산군 금산읍 비단로 59  ,36.1098015,127.4902537
